start_time,end_time,duration,asleep,soothing
2020-06-03 20:05:24,2020-06-03 20:06:58,94,94,0
2020-06-03 20:16:12,2020-06-03 20:18:14,122,117,5
2020-06-03 20:25:09,2020-06-03 21:18:02,3173,3147,26
2020-06-03 21:20:07,2020-06-04 04:45:27,26720,26720,0
2020-06-04 05:02:36,2020-06-04 05:05:27,171,171,0
2020-06-04 05:11:15,2020-06-04 05:12:40,85,85,0
2020-06-04 05:22:02,2020-06-04 05:31:50,588,588,0
2020-06-04 05:33:33,2020-06-04 07:21:11,6458,5824,634
2020-06-04 08:59:05,2020-06-04 09:00:50,105,105,0
2020-06-04 09:01:41,2020-06-04 09:57:29,3348,3132,216
2020-06-04 12:16:44,2020-06-04 14:29:22,7958,7958,0
2020-06-04 16:35:42,2020-06-04 16:56:17,1235,1235,0
2020-06-04 17:07:42,2020-06-04 17:45:15,2253,2253,0
2020-06-04 19:27:56,2020-06-04 19:29:30,94,24,70
2020-06-04 19:32:46,2020-06-04 19:32:49,3,3,0
2020-06-04 19:43:18,2020-06-04 19:44:38,80,80,0
2020-06-04 19:51:28,2020-06-04 21:21:12,5384,5384,0
2020-06-04 21:24:48,2020-06-05 03:51:50,23222,23222,0
2020-06-05 04:07:51,2020-06-05 04:11:05,194,194,0
2020-06-05 04:15:27,2020-06-05 04:21:01,334,334,0
2020-06-05 04:29:59,2020-06-05 06:03:58,5639,5639,0
2020-06-05 06:13:57,2020-06-05 07:18:30,3873,3873,0
2020-06-05 09:11:16,2020-06-05 09:52:28,2472,2472,0
